Order_ID,Order_Date,Month,Month_Num,City,Customer_Segment,Cuisine_Type,Order_Value,Discount_Pct,Discount_Amount,Revenue,Delivery_Cost,Ops_Cost,Total_Cost,Profit,Profit_Margin_Pct,Delivery_Time_Mins,Customer_Rating,Is_Repeat_Customer,Has_Online_Delivery,Restaurant_Type
ORD13493,2023-10-16,October,10,Hyderabad,Budget,Chinese,259.0,26.1,68.0,191.0,47.0,47.0,162.0,97.0,50.8,45.0,3.5,0,Yes,Chinese
ORD13494,2023-03-17,March,3,Chennai,Regular,Continental,538.0,26.4,142.0,396.0,59.0,97.0,298.0,240.0,60.6,39.0,3.8,1,Yes,Continental
ORD13495,2023-08-18,August,8,Bangalore,Budget,North Indian,329.0,26.7,88.0,241.0,60.0,59.0,207.0,122.0,50.6,48.0,3.6,0,Yes,North Indian
ORD13496,2023-12-16,December,12,Mumbai,Regular,Continental,493.0,29.6,146.0,347.0,68.0,89.0,303.0,190.0,54.8,46.0,4.1,0,Yes,Continental
ORD13497,2023-06-23,June,6,Mumbai,Premium,Fast Food,659.0,20.6,136.0,523.0,58.0,119.0,313.0,346.0,66.2,32.0,3.4,1,Yes,Fast Food
ORD13498,2023-07-03,July,7,Ahmedabad,Regular,Chinese,510.0,28.1,143.0,367.0,30.0,92.0,265.0,245.0,66.8,39.0,4.0,1,Yes,Chinese
ORD13499,2023-11-07,November,11,Bangalore,Regular,Desserts,492.0,25.8,127.0,365.0,63.0,89.0,279.0,213.0,58.4,46.0,3.7,0,Yes,Desserts
ORD13500,2023-10-30,October,10,Hyderabad,Regular,Continental,428.0,33.7,144.0,284.0,54.0,77.0,275.0,153.0,53.9,65.0,3.7,1,Yes,Continental
ORD13501,2023-05-13,May,5,Hyderabad,Regular,Fast Food,698.0,16.1,112.0,586.0,50.0,126.0,288.0,410.0,70.0,42.0,3.2,0,Yes,Fast Food
ORD13502,2023-08-31,August,8,Hyderabad,Premium,Chinese,679.0,23.5,160.0,519.0,86.0,122.0,368.0,311.0,59.9,38.0,4.5,1,Yes,Chinese
ORD13503,2023-08-08,August,8,Mumbai,Premium,Desserts,613.0,34.8,213.0,400.0,62.0,110.0,385.0,228.0,57.0,41.0,3.7,0,Yes,Desserts
ORD13504,2023-07-30,July,7,Delhi,Regular,Biryani,542.0,25.8,140.0,402.0,79.0,98.0,317.0,225.0,56.0,40.0,3.7,0,Yes,Biryani
ORD13505,2023-12-30,December,12,Bangalore,Premium,Desserts,752.0,31.6,238.0,514.0,55.0,135.0,428.0,324.0,63.0,35.0,4.2,1,Yes,Desserts
ORD13506,2023-05-04,May,5,Bangalore,Budget,North Indian,140.0,28.5,40.0,100.0,93.0,25.0,158.0,-18.0,-18.0,40.0,3.4,0,Yes,North Indian
ORD13507,2023-07-26,July,7,Mumbai,Budget,Fast Food,294.0,30.2,89.0,205.0,100.0,53.0,242.0,52.0,25.4,56.0,3.7,1,Yes,Fast Food
ORD13508,2023-03-31,March,3,Hyderabad,Budget,Chinese,315.0,27.2,86.0,229.0,31.0,57.0,174.0,141.0,61.6,38.0,3.4,1,Yes,Chinese
ORD13509,2023-07-09,July,7,Mumbai,Regular,Desserts,572.0,28.8,165.0,407.0,72.0,103.0,340.0,232.0,57.0,53.0,3.7,0,Yes,Desserts
ORD13510,2023-08-05,August,8,Pune,Premium,South Indian,671.0,23.0,154.0,517.0,51.0,121.0,326.0,345.0,66.7,56.0,3.2,0,Yes,South Indian
ORD13511,2023-02-28,February,2,Mumbai,Premium,Biryani,819.0,15.8,130.0,689.0,66.0,147.0,343.0,476.0,69.1,41.0,3.7,0,Yes,Biryani
ORD13512,2023-07-11,July,7,Delhi,Regular,North Indian,372.0,21.6,80.0,292.0,58.0,67.0,205.0,167.0,57.2,47.0,3.3,1,Yes,North Indian
ORD13513,2023-10-27,October,10,Bangalore,Regular,Fast Food,369.0,36.3,134.0,235.0,55.0,66.0,255.0,114.0,48.5,43.0,4.1,1,Yes,Fast Food
ORD13514,2023-10-19,October,10,Mumbai,Budget,Continental,340.0,35.4,120.0,220.0,67.0,61.0,248.0,92.0,41.8,66.0,2.9,1,Yes,Continental
ORD13515,2023-12-14,December,12,Surat,Premium,Chinese,963.0,32.5,313.0,650.0,31.0,173.0,517.0,446.0,68.6,33.0,3.5,1,Yes,Chinese
ORD13516,2023-02-06,February,2,Mumbai,Regular,North Indian,445.0,18.3,81.0,364.0,87.0,80.0,248.0,197.0,54.1,51.0,3.2,0,Yes,North Indian
ORD13517,2023-07-24,July,7,Chennai,Premium,South Indian,652.0,32.9,214.0,438.0,40.0,117.0,371.0,281.0,64.2,41.0,3.6,1,Yes,South Indian
ORD13518,2023-01-17,January,1,Chennai,Premium,North Indian,657.0,14.4,94.0,563.0,58.0,118.0,270.0,387.0,68.7,65.0,3.1,1,Yes,North Indian
ORD13519,2023-05-10,May,5,Mumbai,Premium,Chinese,735.0,29.8,219.0,516.0,86.0,132.0,437.0,298.0,57.8,39.0,4.0,1,Yes,Chinese
ORD13520,2023-03-23,March,3,Delhi,Budget,Desserts,207.0,21.4,44.0,163.0,99.0,37.0,180.0,27.0,16.6,47.0,3.4,0,Yes,Desserts
ORD13521,2023-10-04,October,10,Bangalore,Budget,North Indian,215.0,26.8,58.0,157.0,61.0,39.0,158.0,57.0,36.3,57.0,3.0,0,Yes,North Indian
ORD13522,2023-05-14,May,5,Hyderabad,Regular,Biryani,383.0,16.9,65.0,318.0,49.0,69.0,183.0,200.0,62.9,43.0,3.6,0,Yes,Biryani
ORD13523,2023-02-25,February,2,Pune,Regular,Biryani,301.0,22.0,66.0,235.0,54.0,54.0,174.0,127.0,54.0,42.0,3.4,1,Yes,Biryani
ORD13524,2023-09-10,September,9,Pune,Budget,Chinese,291.0,24.7,72.0,219.0,74.0,52.0,198.0,93.0,42.5,42.0,3.8,0,Yes,Chinese
ORD13525,2023-04-24,April,4,Mumbai,Regular,Continental,234.0,19.7,46.0,188.0,72.0,42.0,160.0,74.0,39.4,55.0,3.3,1,Yes,Continental
ORD13526,2023-01-31,January,1,Surat,Regular,Continental,376.0,11.9,45.0,331.0,76.0,68.0,189.0,187.0,56.5,60.0,3.6,1,Yes,Continental
ORD13527,2023-03-29,March,3,Delhi,Budget,Biryani,318.0,19.8,63.0,255.0,39.0,57.0,159.0,159.0,62.4,36.0,3.6,1,Yes,Biryani
ORD13528,2023-10-29,October,10,Pune,Budget,Fast Food,236.0,30.8,73.0,163.0,53.0,42.0,168.0,68.0,41.7,17.0,4.2,0,Yes,Fast Food
ORD13529,2023-01-01,January,1,Pune,Budget,Desserts,283.0,17.6,50.0,233.0,84.0,51.0,185.0,98.0,42.1,35.0,3.5,0,Yes,Desserts
ORD13530,2023-07-06,July,7,Delhi,Budget,Desserts,100.0,30.3,30.0,70.0,68.0,18.0,116.0,-16.0,-22.9,53.0,3.3,0,Yes,Desserts
ORD13531,2023-12-07,December,12,Mumbai,Budget,North Indian,379.0,37.2,141.0,238.0,74.0,68.0,283.0,96.0,40.3,46.0,3.1,1,Yes,North Indian
ORD13532,2023-03-26,March,3,Jaipur,Premium,North Indian,843.0,15.8,133.0,710.0,30.0,152.0,315.0,528.0,74.4,49.0,3.9,1,Yes,North Indian
ORD13533,2023-05-02,May,5,Delhi,Premium,Pizza,1004.0,25.3,254.0,750.0,57.0,181.0,492.0,512.0,68.3,46.0,3.9,1,Yes,Pizza
ORD13534,2023-03-30,March,3,Bangalore,Premium,Fast Food,866.0,26.5,229.0,637.0,56.0,156.0,441.0,425.0,66.7,20.0,4.2,1,Yes,Fast Food
ORD13535,2023-03-27,March,3,Mumbai,Budget,North Indian,241.0,16.7,40.0,201.0,69.0,43.0,152.0,89.0,44.3,52.0,3.5,1,Yes,North Indian
ORD13536,2023-06-26,June,6,Mumbai,Budget,Biryani,171.0,30.3,52.0,119.0,49.0,31.0,132.0,39.0,32.8,33.0,4.8,1,Yes,Biryani
ORD13537,2023-05-26,May,5,Pune,Regular,Biryani,522.0,20.9,109.0,413.0,63.0,94.0,266.0,256.0,62.0,41.0,3.6,0,Yes,Biryani
ORD13538,2023-10-25,October,10,Kolkata,Budget,Continental,320.0,31.1,99.0,221.0,44.0,58.0,201.0,119.0,53.8,48.0,3.5,0,Yes,Continental
ORD13539,2023-11-16,November,11,Bangalore,Regular,Fast Food,644.0,27.9,180.0,464.0,80.0,116.0,376.0,268.0,57.8,56.0,3.3,0,Yes,Fast Food
ORD13540,2023-07-21,July,7,Mumbai,Budget,Fast Food,313.0,32.8,103.0,210.0,73.0,56.0,232.0,81.0,38.6,46.0,4.3,0,Yes,Fast Food
ORD13541,2023-06-27,June,6,Mumbai,Premium,North Indian,644.0,26.0,167.0,477.0,81.0,116.0,364.0,280.0,58.7,49.0,3.8,0,Yes,North Indian
ORD13542,2023-05-18,May,5,Surat,Budget,Chinese,223.0,27.3,61.0,162.0,73.0,40.0,174.0,49.0,30.2,29.0,4.5,1,Yes,Chinese
ORD13543,2023-11-03,November,11,Kolkata,Budget,Biryani,323.0,30.9,100.0,223.0,80.0,58.0,238.0,85.0,38.1,26.0,3.6,0,Yes,Biryani
ORD13544,2023-03-02,March,3,Pune,Regular,North Indian,599.0,15.1,91.0,508.0,32.0,108.0,231.0,368.0,72.4,27.0,3.7,0,Yes,North Indian
ORD13545,2023-06-08,June,6,Delhi,Budget,Desserts,262.0,26.3,69.0,193.0,96.0,47.0,212.0,50.0,25.9,42.0,3.5,0,Yes,Desserts
ORD13546,2023-11-01,November,11,Mumbai,Budget,Chinese,269.0,36.6,99.0,170.0,85.0,48.0,232.0,37.0,21.8,49.0,3.5,0,Yes,Chinese
ORD13547,2023-06-25,June,6,Mumbai,Budget,Desserts,133.0,26.8,36.0,97.0,64.0,24.0,124.0,9.0,9.3,59.0,3.5,0,Yes,Desserts
ORD13548,2023-02-08,February,2,Pune,Budget,Desserts,231.0,22.0,51.0,180.0,77.0,42.0,170.0,61.0,33.9,32.0,3.8,1,Yes,Desserts
ORD13549,2023-08-05,August,8,Delhi,Regular,Chinese,464.0,33.3,155.0,309.0,65.0,84.0,304.0,160.0,51.8,45.0,3.6,1,Yes,Chinese
ORD13550,2023-05-09,May,5,Delhi,Regular,Continental,310.0,21.7,67.0,243.0,75.0,56.0,198.0,112.0,46.1,31.0,3.9,0,Yes,Continental
ORD13551,2023-03-03,March,3,Mumbai,Budget,Continental,332.0,19.7,65.0,267.0,74.0,60.0,199.0,133.0,49.8,33.0,3.8,0,Yes,Continental
ORD13552,2023-12-04,December,12,Mumbai,Regular,Chinese,367.0,37.6,138.0,229.0,87.0,66.0,291.0,76.0,33.2,43.0,4.4,0,Yes,Chinese
ORD13553,2023-02-01,February,2,Delhi,Premium,Pizza,974.0,14.4,140.0,834.0,70.0,175.0,385.0,589.0,70.6,51.0,3.4,0,Yes,Pizza
ORD13554,2023-07-01,July,7,Mumbai,Regular,Biryani,453.0,19.1,87.0,366.0,73.0,82.0,242.0,211.0,57.7,52.0,4.1,1,Yes,Biryani
ORD13555,2023-10-25,October,10,Mumbai,Regular,South Indian,530.0,33.1,175.0,355.0,92.0,95.0,362.0,168.0,47.3,54.0,3.7,1,Yes,South Indian
ORD13556,2023-09-06,September,9,Pune,Budget,Desserts,182.0,35.8,65.0,117.0,86.0,33.0,184.0,-2.0,-1.7,61.0,3.3,0,Yes,Desserts
ORD13557,2023-07-11,July,7,Mumbai,Regular,Chinese,413.0,29.4,121.0,292.0,87.0,74.0,282.0,131.0,44.9,50.0,3.5,1,Yes,Chinese
ORD13558,2023-12-29,December,12,Mumbai,Premium,Fast Food,612.0,38.8,237.0,375.0,83.0,110.0,430.0,182.0,48.5,50.0,3.9,1,Yes,Fast Food
ORD13559,2023-10-30,October,10,Hyderabad,Regular,South Indian,485.0,26.2,127.0,358.0,53.0,87.0,267.0,218.0,60.9,53.0,3.6,0,Yes,South Indian
ORD13560,2023-09-10,September,9,Mumbai,Regular,Desserts,404.0,22.6,91.0,313.0,75.0,73.0,239.0,165.0,52.7,27.0,3.8,0,Yes,Desserts
ORD13561,2023-05-01,May,5,Delhi,Regular,Fast Food,519.0,27.4,142.0,377.0,77.0,93.0,312.0,207.0,54.9,59.0,3.3,0,Yes,Fast Food
ORD13562,2023-07-03,July,7,Surat,Regular,South Indian,499.0,32.1,160.0,339.0,54.0,90.0,304.0,195.0,57.5,65.0,3.4,0,Yes,South Indian
ORD13563,2023-08-10,August,8,Mumbai,Regular,Pizza,346.0,24.6,85.0,261.0,91.0,62.0,238.0,108.0,41.4,63.0,3.3,0,Yes,Pizza
ORD13564,2023-09-27,September,9,Delhi,Regular,Biryani,534.0,30.0,160.0,374.0,90.0,96.0,346.0,188.0,50.3,54.0,3.6,0,Yes,Biryani
ORD13565,2023-12-25,December,12,Bangalore,Premium,Biryani,695.0,33.1,230.0,465.0,68.0,125.0,423.0,272.0,58.5,48.0,4.0,0,Yes,Biryani
ORD13566,2023-09-18,September,9,Mumbai,Regular,North Indian,483.0,26.0,126.0,357.0,72.0,87.0,285.0,198.0,55.5,50.0,3.9,0,Yes,North Indian
ORD13567,2023-06-06,June,6,Pune,Regular,Biryani,488.0,31.4,153.0,335.0,47.0,88.0,288.0,200.0,59.7,41.0,4.1,0,Yes,Biryani
ORD13568,2023-02-11,February,2,Pune,Budget,Biryani,167.0,23.3,39.0,128.0,30.0,30.0,99.0,68.0,53.1,58.0,3.7,0,Yes,Biryani
ORD13569,2023-01-05,January,1,Bangalore,Budget,Biryani,286.0,21.3,61.0,225.0,53.0,51.0,165.0,121.0,53.8,51.0,3.7,0,Yes,Biryani
ORD13570,2023-03-28,March,3,Delhi,Regular,Continental,292.0,24.4,71.0,221.0,93.0,53.0,217.0,75.0,33.9,46.0,3.5,0,Yes,Continental
ORD13571,2023-10-29,October,10,Bangalore,Regular,Fast Food,412.0,34.9,144.0,268.0,39.0,74.0,257.0,155.0,57.8,50.0,3.7,0,Yes,Fast Food
ORD13572,2023-03-25,March,3,Pune,Budget,Chinese,238.0,16.7,40.0,198.0,79.0,43.0,162.0,76.0,38.4,29.0,3.7,0,Yes,Chinese
ORD13573,2023-01-07,January,1,Delhi,Regular,North Indian,365.0,19.1,70.0,295.0,68.0,66.0,204.0,161.0,54.6,45.0,3.8,0,Yes,North Indian
ORD13574,2023-01-21,January,1,Delhi,Premium,Desserts,748.0,12.0,90.0,658.0,59.0,135.0,284.0,464.0,70.5,61.0,4.4,1,Yes,Desserts
ORD13575,2023-01-27,January,1,Delhi,Premium,Biryani,821.0,24.4,201.0,620.0,61.0,148.0,410.0,411.0,66.3,59.0,2.9,1,Yes,Biryani
ORD13576,2023-11-28,November,11,Mumbai,Budget,Pizza,230.0,25.6,59.0,171.0,68.0,41.0,168.0,62.0,36.3,33.0,3.7,0,Yes,Pizza
ORD13577,2023-10-22,October,10,Pune,Budget,South Indian,198.0,26.8,53.0,145.0,60.0,36.0,149.0,49.0,33.8,43.0,3.4,0,Yes,South Indian
ORD13578,2023-03-24,March,3,Mumbai,Regular,Chinese,413.0,17.5,72.0,341.0,75.0,74.0,221.0,192.0,56.3,53.0,3.5,0,Yes,Chinese
ORD13579,2023-01-03,January,1,Mumbai,Regular,Continental,532.0,20.4,109.0,423.0,87.0,96.0,292.0,240.0,56.7,50.0,4.1,1,Yes,Continental
ORD13580,2023-09-06,September,9,Mumbai,Regular,Desserts,338.0,31.9,108.0,230.0,71.0,61.0,240.0,98.0,42.6,62.0,3.3,1,Yes,Desserts
ORD13581,2023-01-29,January,1,Delhi,Budget,Continental,100.0,17.1,17.0,83.0,69.0,18.0,104.0,-4.0,-4.8,45.0,2.6,0,Yes,Continental
ORD13582,2023-01-06,January,1,Mumbai,Budget,Biryani,330.0,10.2,34.0,296.0,67.0,59.0,160.0,170.0,57.4,48.0,3.5,0,Yes,Biryani
ORD13583,2023-02-16,February,2,Bangalore,Budget,Continental,173.0,18.2,31.0,142.0,53.0,31.0,115.0,58.0,40.8,34.0,4.2,0,Yes,Continental
ORD13584,2023-04-16,April,4,Mumbai,Budget,South Indian,241.0,29.2,70.0,171.0,70.0,43.0,183.0,58.0,33.9,35.0,4.3,0,Yes,South Indian
ORD13585,2023-05-25,May,5,Chennai,Budget,Pizza,338.0,26.7,90.0,248.0,72.0,61.0,223.0,115.0,46.4,47.0,3.7,0,Yes,Pizza
ORD13586,2023-07-19,July,7,Delhi,Premium,South Indian,618.0,24.2,150.0,468.0,68.0,111.0,329.0,289.0,61.8,37.0,3.0,0,Yes,South Indian
ORD13587,2023-08-24,August,8,Delhi,Premium,Fast Food,959.0,23.2,222.0,737.0,62.0,173.0,457.0,502.0,68.1,56.0,3.8,1,Yes,Fast Food
ORD13588,2023-08-04,August,8,Kolkata,Regular,Desserts,506.0,33.9,172.0,334.0,60.0,91.0,323.0,183.0,54.8,36.0,4.5,0,Yes,Desserts
ORD13589,2023-11-06,November,11,Bangalore,Regular,Pizza,454.0,29.4,133.0,321.0,74.0,82.0,289.0,165.0,51.4,37.0,3.4,0,Yes,Pizza
ORD13590,2023-02-05,February,2,Mumbai,Budget,Continental,279.0,18.6,52.0,227.0,81.0,50.0,183.0,96.0,42.3,37.0,3.2,0,Yes,Continental
ORD13591,2023-02-14,February,2,Mumbai,Regular,North Indian,323.0,24.0,78.0,245.0,96.0,58.0,232.0,91.0,37.1,38.0,3.6,0,Yes,North Indian
ORD13592,2023-12-24,December,12,Pune,Budget,Pizza,337.0,29.2,99.0,238.0,43.0,61.0,203.0,134.0,56.3,36.0,3.5,0,Yes,Pizza
ORD13593,2023-05-17,May,5,Delhi,Budget,Pizza,347.0,27.6,96.0,251.0,102.0,62.0,260.0,87.0,34.7,52.0,3.9,1,Yes,Pizza
ORD13594,2023-08-08,August,8,Bangalore,Budget,Biryani,215.0,32.2,69.0,146.0,98.0,39.0,206.0,9.0,6.2,46.0,4.0,0,Yes,Biryani
ORD13595,2023-08-18,August,8,Bangalore,Budget,Pizza,244.0,29.1,71.0,173.0,65.0,44.0,180.0,64.0,37.0,60.0,3.6,0,Yes,Pizza
ORD13596,2023-04-26,April,4,Mumbai,Premium,Biryani,1018.0,20.2,205.0,813.0,82.0,183.0,470.0,548.0,67.4,36.0,3.6,0,Yes,Biryani
ORD13597,2023-12-19,December,12,Delhi,Regular,Pizza,460.0,33.5,154.0,306.0,63.0,83.0,300.0,160.0,52.3,33.0,4.3,1,Yes,Pizza
ORD13598,2023-12-01,December,12,Bangalore,Regular,South Indian,396.0,26.7,106.0,290.0,71.0,71.0,248.0,148.0,51.0,47.0,3.4,0,Yes,South Indian
ORD13599,2023-11-17,November,11,Pune,Budget,Biryani,337.0,38.3,129.0,208.0,43.0,61.0,233.0,104.0,50.0,46.0,3.7,0,Yes,Biryani
ORD13600,2023-05-23,May,5,Jaipur,Budget,Continental,247.0,19.5,48.0,199.0,30.0,44.0,122.0,125.0,62.8,50.0,3.9,0,Yes,Continental
ORD13601,2023-10-25,October,10,Pune,Premium,North Indian,699.0,35.2,246.0,453.0,71.0,126.0,443.0,256.0,56.5,47.0,3.1,1,Yes,North Indian
ORD13602,2023-06-06,June,6,Mumbai,Regular,North Indian,365.0,24.8,91.0,274.0,95.0,66.0,252.0,113.0,41.2,48.0,3.4,0,Yes,North Indian
ORD13603,2023-08-22,August,8,Delhi,Budget,Fast Food,198.0,28.1,56.0,142.0,64.0,36.0,156.0,42.0,29.6,40.0,3.4,0,Yes,Fast Food
ORD13604,2023-07-22,July,7,Delhi,Budget,North Indian,145.0,29.9,43.0,102.0,89.0,26.0,158.0,-13.0,-12.7,54.0,3.0,1,Yes,North Indian
ORD13605,2023-08-01,August,8,Chennai,Premium,Biryani,820.0,24.3,200.0,620.0,40.0,148.0,388.0,432.0,69.7,40.0,3.6,1,Yes,Biryani
ORD13606,2023-04-30,April,4,Bangalore,Regular,Continental,407.0,20.6,84.0,323.0,99.0,73.0,256.0,151.0,46.7,39.0,3.4,0,Yes,Continental
ORD13607,2023-12-04,December,12,Ahmedabad,Regular,Biryani,374.0,31.0,116.0,258.0,64.0,67.0,247.0,127.0,49.2,25.0,3.6,0,Yes,Biryani
ORD13608,2023-01-31,January,1,Bangalore,Premium,North Indian,1017.0,12.2,124.0,893.0,73.0,183.0,380.0,637.0,71.3,46.0,4.5,1,Yes,North Indian
ORD13609,2023-01-06,January,1,Hyderabad,Regular,South Indian,475.0,21.7,103.0,372.0,46.0,86.0,235.0,240.0,64.5,40.0,3.3,1,Yes,South Indian
ORD13610,2023-01-11,January,1,Mumbai,Regular,Continental,576.0,14.4,83.0,493.0,87.0,104.0,274.0,302.0,61.3,56.0,4.0,1,Yes,Continental
ORD13611,2023-06-22,June,6,Delhi,Premium,North Indian,738.0,31.0,229.0,509.0,58.0,133.0,420.0,318.0,62.5,43.0,3.3,1,Yes,North Indian
ORD13612,2023-10-31,October,10,Delhi,Budget,Continental,260.0,31.1,81.0,179.0,89.0,47.0,217.0,43.0,24.0,42.0,3.8,1,Yes,Continental
ORD13613,2023-01-12,January,1,Delhi,Regular,Fast Food,441.0,22.3,98.0,343.0,84.0,79.0,261.0,180.0,52.5,37.0,2.9,0,Yes,Fast Food
ORD13614,2023-04-04,April,4,Chennai,Premium,Chinese,871.0,25.5,222.0,649.0,69.0,157.0,448.0,423.0,65.2,47.0,3.4,1,Yes,Chinese
ORD13615,2023-02-11,February,2,Kolkata,Regular,Pizza,336.0,20.7,70.0,266.0,58.0,60.0,188.0,148.0,55.6,44.0,3.6,0,Yes,Pizza
ORD13616,2023-06-18,June,6,Bangalore,Regular,Continental,632.0,20.8,131.0,501.0,55.0,114.0,300.0,332.0,66.3,62.0,3.4,0,Yes,Continental
ORD13617,2023-07-18,July,7,Hyderabad,Premium,North Indian,525.0,26.1,137.0,388.0,54.0,94.0,285.0,240.0,61.9,52.0,3.4,1,Yes,North Indian
ORD13618,2023-12-23,December,12,Delhi,Budget,Chinese,162.0,34.2,55.0,107.0,70.0,29.0,154.0,8.0,7.5,35.0,4.0,0,Yes,Chinese
ORD13619,2023-01-13,January,1,Kolkata,Regular,Continental,527.0,21.1,111.0,416.0,35.0,95.0,241.0,286.0,68.8,35.0,4.1,1,Yes,Continental
ORD13620,2023-12-10,December,12,Surat,Budget,North Indian,198.0,36.1,71.0,127.0,30.0,36.0,137.0,61.0,48.0,30.0,4.0,0,Yes,North Indian
ORD13621,2023-01-31,January,1,Mumbai,Budget,Desserts,269.0,13.9,37.0,232.0,68.0,48.0,153.0,116.0,50.0,45.0,4.3,0,Yes,Desserts
ORD13622,2023-10-07,October,10,Bangalore,Regular,South Indian,353.0,36.5,129.0,224.0,40.0,64.0,233.0,120.0,53.6,48.0,3.6,0,Yes,South Indian
ORD13623,2023-04-06,April,4,Bangalore,Regular,Fast Food,379.0,27.1,103.0,276.0,79.0,68.0,250.0,129.0,46.7,52.0,2.7,0,Yes,Fast Food
ORD13624,2023-08-31,August,8,Delhi,Budget,North Indian,211.0,23.4,49.0,162.0,107.0,38.0,194.0,17.0,10.5,50.0,3.8,0,Yes,North Indian
ORD13625,2023-12-11,December,12,Pune,Regular,South Indian,567.0,41.4,235.0,332.0,60.0,102.0,397.0,170.0,51.2,51.0,3.8,0,Yes,South Indian
ORD13626,2023-08-03,August,8,Ahmedabad,Regular,Chinese,504.0,31.0,156.0,348.0,43.0,91.0,290.0,214.0,61.5,44.0,3.4,0,Yes,Chinese
ORD13627,2023-08-26,August,8,Chennai,Regular,Fast Food,451.0,21.9,99.0,352.0,36.0,81.0,216.0,235.0,66.8,35.0,3.7,0,Yes,Fast Food
ORD13628,2023-11-09,November,11,Ahmedabad,Regular,Pizza,356.0,28.9,103.0,253.0,40.0,64.0,207.0,149.0,58.9,40.0,3.9,1,Yes,Pizza
ORD13629,2023-02-14,February,2,Delhi,Budget,Fast Food,307.0,21.6,66.0,241.0,65.0,55.0,186.0,121.0,50.2,57.0,3.8,1,Yes,Fast Food
ORD13630,2023-02-27,February,2,Delhi,Regular,North Indian,500.0,15.7,79.0,421.0,74.0,90.0,243.0,257.0,61.0,47.0,4.1,0,Yes,North Indian
ORD13631,2023-07-14,July,7,Pune,Regular,North Indian,572.0,28.0,160.0,412.0,80.0,103.0,343.0,229.0,55.6,43.0,3.9,1,Yes,North Indian
ORD13632,2023-01-02,January,1,Delhi,Regular,Fast Food,584.0,15.5,91.0,493.0,63.0,105.0,259.0,325.0,65.9,41.0,3.7,0,Yes,Fast Food
ORD13633,2023-04-29,April,4,Bangalore,Premium,Pizza,935.0,22.9,214.0,721.0,83.0,168.0,465.0,470.0,65.2,41.0,3.1,1,Yes,Pizza
ORD13634,2023-01-28,January,1,Chennai,Regular,Fast Food,475.0,20.5,97.0,378.0,40.0,86.0,223.0,252.0,66.7,28.0,3.4,0,Yes,Fast Food
ORD13635,2023-08-27,August,8,Hyderabad,Premium,South Indian,849.0,31.4,266.0,583.0,77.0,153.0,496.0,353.0,60.5,43.0,3.8,1,Yes,South Indian
ORD13636,2023-07-17,July,7,Bangalore,Premium,North Indian,977.0,28.5,279.0,698.0,46.0,176.0,501.0,476.0,68.2,49.0,3.6,0,Yes,North Indian
ORD13637,2023-06-25,June,6,Delhi,Budget,South Indian,284.0,30.7,87.0,197.0,65.0,51.0,203.0,81.0,41.1,36.0,3.8,0,Yes,South Indian
ORD13638,2023-02-22,February,2,Kolkata,Regular,North Indian,615.0,17.2,106.0,509.0,64.0,111.0,281.0,334.0,65.6,37.0,3.2,0,Yes,North Indian
ORD13639,2023-12-01,December,12,Kolkata,Regular,Chinese,282.0,34.2,96.0,186.0,71.0,51.0,218.0,64.0,34.4,33.0,3.7,1,Yes,Chinese
ORD13640,2023-02-28,February,2,Mumbai,Regular,North Indian,582.0,18.6,108.0,474.0,54.0,105.0,267.0,315.0,66.5,59.0,3.3,0,Yes,North Indian
ORD13641,2023-01-22,January,1,Surat,Regular,Pizza,335.0,16.7,56.0,279.0,38.0,60.0,154.0,181.0,64.9,34.0,4.0,1,Yes,Pizza
ORD13642,2023-09-23,September,9,Mumbai,Regular,North Indian,385.0,31.6,122.0,263.0,49.0,69.0,240.0,145.0,55.1,42.0,3.2,0,Yes,North Indian
ORD13643,2023-03-18,March,3,Kolkata,Regular,Continental,470.0,20.9,98.0,372.0,33.0,85.0,216.0,254.0,68.3,37.0,3.8,0,Yes,Continental
ORD13644,2023-06-03,June,6,Delhi,Budget,Pizza,237.0,30.1,71.0,166.0,76.0,43.0,190.0,47.0,28.3,51.0,3.1,0,Yes,Pizza
ORD13645,2023-08-23,August,8,Jaipur,Regular,North Indian,444.0,22.7,101.0,343.0,30.0,80.0,211.0,233.0,67.9,44.0,3.5,0,Yes,North Indian
ORD13646,2023-11-25,November,11,Pune,Budget,Chinese,191.0,34.7,66.0,125.0,65.0,34.0,165.0,26.0,20.8,55.0,3.3,0,Yes,Chinese
ORD13647,2023-08-05,August,8,Mumbai,Regular,North Indian,356.0,34.6,123.0,233.0,80.0,64.0,267.0,89.0,38.2,31.0,3.6,0,Yes,North Indian
ORD13648,2023-02-26,February,2,Hyderabad,Premium,Continental,983.0,14.1,138.0,845.0,58.0,177.0,373.0,610.0,72.2,24.0,3.2,1,Yes,Continental
ORD13649,2023-09-29,September,9,Delhi,Budget,North Indian,260.0,24.0,62.0,198.0,85.0,47.0,194.0,66.0,33.3,28.0,4.1,1,Yes,North Indian
ORD13650,2023-08-04,August,8,Pune,Regular,Chinese,583.0,23.4,137.0,446.0,88.0,105.0,330.0,253.0,56.7,46.0,3.8,0,Yes,Chinese
ORD13651,2023-11-01,November,11,Delhi,Budget,Biryani,122.0,30.7,37.0,85.0,103.0,22.0,162.0,-40.0,-47.1,38.0,3.4,0,Yes,Biryani
